feed_id,player_id,first_name,last_name,team_abbrev,pos,pos2,projected_points,points,user_team_id,picked,position,sc_team,sc_coach,round,year
298407,198,Mitchell,Hibberd,ESS,MID,,39,39,,,,,,5,2020
1001412,810,Anthony,Treacy,WCE,FWD,,22,,,,,,,5,2020
993836,83,Sam,Skinner,BRL,FWD,,62,,,,,,,5,2020
999326,331,Bradley,Close,GEE,MID,FWD,21,,,,,,,5,2020
1008454,279,Connor,Budarick,GCS,MID,FWD,58,28,,,,,,5,2020
1011861,122,Fraser,Phillips,CAR,FWD,,20,,,,,,,5,2020
998662,704,Jack,Maibaum,SYD,DEF,,20,,,,,,,5,2020
998105,66,Corey,Lyons,BRL,MID,,20,,,,,,,5,2020
993797,181,Thomas,Wilson,COL,FWD,,20,,,,,,,5,2020
1018969,205,Cian,McBride,ESS,DEF,,20,,,,,,,5,2020
1019156,210,Ross,McQuillan,ESS,DEF,FWD,20,,,,,,,5,2020
1017984,233,Isaiah,Butters,FRE,FWD,,20,,,,,,,5,2020
1003132,257,Tom,North,FRE,MID,,20,,,,,,,5,2020
1009381,267,Leno,Thomas,FRE,DEF,,20,,,,,,,5,2020
1009334,282,Matthew,Conroy,GCS,RUC,,20,,,,,,,5,2020
1016116,309,Patrick,Murtagh,GCS,FWD,,20,,,,,,,5,2020
1005986,313,Malcolm,Rosas,GCS,FWD,,20,,,,,,,5,2020
1019157,321,Luke,Towey,GCS,DEF,,20,,,,,,,5,2020
1006101,329,Oscar,Brownless,GEE,FWD,,20,,,,,,,5,2020
1011873,448,Harrison,Pepper,HAW,DEF,,20,,,,,,,5,2020
1006653,529,Matthew,McGuinness,NTH,DEF,,20,,,,,,,5,2020
1008531,555,Trent,Burgoyne,PTA,FWD,,20,,,,,,,5,2020
1004829,571,Riley,Grundy,PTA,DEF,,20,,,,,,,5,2020
999346,594,Boyd,Woodcock,PTA,FWD,,20,,,,,,,5,2020
1019158,711,Barry,O'Connor,SYD,DEF,FWD,20,,,,,,,5,2020
998107,779,Hamish,Brayshaw,WCE,MID,,20,,,,,,,5,2020
1009353,799,Mitchell,O'Neill,WCE,MID,,20,,,,,,,5,2020
1016214,818,Ayce,Taylor,ADE,DEF,,20,,,,,,,5,2020
1016097,821,Henry,Crauford,ESS,RUC,,20,,,,,,,5,2020
1020224,822,Tom,Hird,ESS,MID,,20,,,,,,,5,2020
297668,825,Nicholas,Reid,WCE,FWD,,20,,,,,,,5,2020
260310,644,Nathan,*** Brown,STK,DEF,,51,,,,,,,5,2020
293957,151,Brodie,Grundy,COL,RUC,,134,107,186,true,RUC,GetRichOrDieTryin,Mark,6,2020
290528,469,Max,Gawn,MEL,RUC,,155,153,33301,true,RUC,"What's Up, Doch?",Jordan,6,2020
295467,755,Jack,Macrae,WBD,MID,,104,138,33301,true,MID,"What's Up, Doch?",Jordan,6,2020
293535,76,Lachie,Neale,BRL,MID,,147,134,5524,true,MID,The Dragon's Laird,Luke,6,2020
291570,244,Nat,Fyfe,FRE,MID,,113,84,9867,true,MID,Bad Boys For Fyfe,James,6,2020
296347,397,Josh,Kelly,GWS,MID,,110,92,186,true,MID,GetRichOrDieTryin,Mark,6,2020
990704,94,Patrick,Cripps,CAR,MID,,105,56,9806,true,MID,HoweIMetYourMother,Lester,6,2020
993834,738,Josh,Dunkley,WBD,MID,,130,,9806,false,MID,HoweIMetYourMother,Lester,6,2020
291856,440,Tom,Mitchell,HAW,MID,,125,122,33301,true,MID,"What's Up, Doch?",Jordan,6,2020
270917,335,Patrick,Dangerfield,GEE,MID,,109,146,33301,true,MID,"What's Up, Doch?",Jordan,6,2020
297373,729,Marcus,Bontempelli,WBD,MID,,104,116,189,true,MID,The Full Bonty,Anthony,6,2020
291790,178,Adam,Treloar,COL,MID,,126,122,9806,true,MID,HoweIMetYourMother,Lester,6,2020
271129,519,Todd,Goldstein,NTH,RUC,,145,129,189,true,RUC,The Full Bonty,Anthony,6,2020
294305,414,Lachie,Whitfield,GWS,FWD,MID,75,111,182,true,FWD,Coronaviney,Paul,6,2020
992468,668,Rowan,Marshall,STK,RUC,,87,76,9856,true,RUC,It's always Sonny,Simon,6,2020
996701,490,Clayton,Oliver,MEL,MID,,125,106,189,true,MID,The Full Bonty,Anthony,6,2020
295342,703,Jake,Lloyd,SYD,DEF,,119,102,5524,true,DEF,The Dragon's Laird,Luke,6,2020
292128,816,Elliot,Yeo,WCE,MID,,79,105,9867,true,MID,Bad Boys For Fyfe,James,6,2020
290801,787,Andrew,Gaff,WCE,MID,,121,67,182,true,MID,Coronaviney,Paul,6,2020
250365,553,Travis,Boak,PTA,MID,,126,70,5524,true,MID,The Dragon's Laird,Luke,6,2020
261224,90,Dayne,Zorko,BRL,MID,,106,119,9856,true,MID,It's always Sonny,Simon,6,2020
260382,700,Josh P.,Kennedy,SYD,MID,,114,18,182,true,MID,Coronaviney,Paul,6,2020
992016,211,Zach,Merrett,ESS,MID,,112,68,182,true,MID,Coronaviney,Paul,6,2020
250312,616,Bachar,Houli,RIC,DEF,,99,,9806,false,DEF,HoweIMetYourMother,Lester,6,2020
290778,714,Luke,Parker,SYD,MID,,120,45,9867,true,MID,Bad Boys For Fyfe,James,6,2020
260257,165,Scott,Pendlebury,COL,MID,,108,90,186,true,MID,GetRichOrDieTryin,Mark,6,2020
297401,6,Matt,Crouch,ADE,MID,,123,123,186,true,MID,GetRichOrDieTryin,Mark,6,2020
240283,789,Shannon,Hurn,WCE,DEF,,95,39,9806,true,DEF,HoweIMetYourMother,Lester,6,2020
295898,794,Tim,Kelly,WCE,MID,,93,140,189,true,MID,The Full Bonty,Anthony,6,2020
281065,337,Mitch,Duncan,GEE,MID,,121,13,189,true,MID,The Full Bonty,Anthony,6,2020
270963,36,Rory,Sloane,ADE,MID,,97,76,5524,true,MID,The Dragon's Laird,Luke,6,2020
998172,411,Tim,Taranto,GWS,MID,,94,,5524,false,MID,The Dragon's Laird,Luke,6,2020
280921,513,Ben,Cunnington,NTH,MID,,84,,182,false,MID,Coronaviney,Paul,6,2020
294685,415,Zac,Williams,GWS,DEF,,76,,189,false,DEF,The Full Bonty,Anthony,6,2020
290746,578,Scott,Lycett,PTA,RUC,,101,108,9806,true,RUC,HoweIMetYourMother,Lester,6,2020
290627,628,Dion,Prestia,RIC,MID,,96,,5524,false,MID,The Dragon's Laird,Luke,6,2020
291969,378,Stephen,Coniglio,GWS,MID,,101,97,9867,true,MID,Bad Boys For Fyfe,James,6,2020
280078,809,Luke,Shuey,WCE,MID,,100,,186,false,MID,GetRichOrDieTryin,Mark,6,2020
281007,270,Michael,Walters,FRE,FWD,MID,130,107,9856,true,FWD,It's always Sonny,Simon,6,2020
290847,620,Dustin,Martin,RIC,FWD,MID,91,66,9806,true,FWD,HoweIMetYourMother,Lester,6,2020
291975,323,Jarrod,Witts,GCS,RUC,,93,83,,,,,,6,2020
295136,736,Caleb,Daniel,WBD,DEF,,109,81,9867,true,DEF,Bad Boys For Fyfe,James,6,2020
293716,67,Jarryd,Lyons,BRL,MID,,118,88,9806,true,MID,HoweIMetYourMother,Lester,6,2020
294307,5,Brad,Crouch,ADE,MID,,99,81,189,true,MID,The Full Bonty,Anthony,6,2020
291800,366,Tom,Stewart,GEE,DEF,,65,,9806,false,DEF,HoweIMetYourMother,Lester,6,2020
293846,676,Sebastian,Ross,STK,MID,,82,37,5524,true,MID,The Dragon's Laird,Luke,6,2020
291783,219,Dylan,Shiel,ESS,MID,,110,74,9867,true,MID,Bad Boys For Fyfe,James,6,2020
261299,108,Matthew,Kreuzer,CAR,RUC,,81,,,,,,,6,2020
290307,715,Dane,Rampe,SYD,DEF,,81,90,33301,true,DEF,"What's Up, Doch?",Jordan,6,2020
1002222,460,James,Worpel,HAW,MID,,86,83,186,true,MID,GetRichOrDieTryin,Mark,6,2020
293222,21,Rory,Laird,ADE,DEF,,88,76,5524,true,DEF,The Dragon's Laird,Luke,6,2020
271072,80,Daniel,Rich,BRL,DEF,,89,77,186,true,DEF,GetRichOrDieTryin,Mark,6,2020
291776,136,Taylor,Adams,COL,MID,,101,104,9856,true,MID,It's always Sonny,Simon,6,2020
297907,116,Nic,Newman,CAR,DEF,,61,,,,,,,6,2020
998659,261,Luke,Ryan,FRE,DEF,,100,105,186,true,DEF,GetRichOrDieTryin,Mark,6,2020
993903,392,Jacob,Hopper,GWS,MID,,86,103,33301,false,MID,"What's Up, Doch?",Jordan,6,2020
220001,325,Gary,Ablett,GEE,FWD,,86,97,9856,true,FWD,It's always Sonny,Simon,6,2020
297523,30,Reilly,O'Brien,ADE,RUC,,107,103,5524,true,RUC,The Dragon's Laird,Luke,6,2020
294557,746,Lachie,Hunter,WBD,MID,,94,108,5524,true,MID,The Dragon's Laird,Luke,6,2020
297899,471,James,Harmes,MEL,MID,,94,58,,,,,,6,2020
296296,807,Dom,Sheed,WCE,MID,,99,114,9806,true,MID,HoweIMetYourMother,Lester,6,2020
296205,680,Jack,Steele,STK,MID,,108,87,186,true,MID,GetRichOrDieTryin,Mark,6,2020
260227,522,Shaun,Higgins,NTH,MID,,86,90,9856,true,MID,It's always Sonny,Simon,6,2020
291201,430,Ricky,Henderson,HAW,MID,,54,72,,,,,,6,2020
290629,197,Dyson,Heppell,ESS,MID,,92,,,,,,,6,2020
290311,82,Mitch,Robinson,BRL,MID,,97,64,33301,true,MID,"What's Up, Doch?",Jordan,6,2020
280965,173,Steele,Sidebottom,COL,MID,,96,,189,false,MID,The Full Bonty,Anthony,6,2020
280109,413,Callan,Ward,GWS,MID,,71,75,182,true,MID,Coronaviney,Paul,6,2020
1000978,72,Hugh,McCluggage,BRL,MID,,107,74,9867,true,MID,Bad Boys For Fyfe,James,6,2020
298539,698,Isaac,Heeney,SYD,FWD,MID,84,86,182,true,FWD,Coronaviney,Paul,6,2020
295344,387,Toby,Greene,GWS,FWD,,95,83,33301,true,FWD,"What's Up, Doch?",Jordan,6,2020
297566,455,James,Sicily,HAW,DEF,,100,132,9856,true,DEF,It's always Sonny,Simon,6,2020
296351,643,Jack,Billings,STK,MID,,106,83,33301,true,MID,"What's Up, Doch?",Jordan,6,2020
293479,59,Cameron,Ellis-Yolmen,BRL,MID,,73,,,,,,,6,2020
294429,653,Luke,Dunstan,STK,MID,,84,,,,,,,6,2020
293845,377,Jeremy,Cameron,GWS,FWD,,64,119,189,true,FWD,The Full Bonty,Anthony,6,2020
261323,439,Ben,McEvoy,HAW,RUC,,71,110,,,,,,6,2020
280763,69,Stefan,Martin,BRL,RUC,,69,39,9867,false,RUC,Bad Boys For Fyfe,James,6,2020
294674,637,Nick,Vlastuin,RIC,DEF,,88,103,9856,true,DEF,It's always Sonny,Simon,6,2020
270919,587,Tom,Rockliff,PTA,MID,,86,,9856,false,MID,It's always Sonny,Simon,6,2020
280944,548,Jack,Ziebell,NTH,FWD,MID,53,,,,,,,6,2020
270146,97,Ed,Curnow,CAR,MID,,71,115,5524,false,MID,The Dragon's Laird,Luke,6,2020
250105,115,Marc,Murphy,CAR,MID,,84,47,186,true,MID,GetRichOrDieTryin,Mark,6,2020
296359,495,Christian,Salem,MEL,DEF,,91,101,9856,true,DEF,It's always Sonny,Simon,6,2020
294613,446,Jaeger,O'Meara,HAW,MID,,97,66,5524,true,MID,The Dragon's Laird,Luke,6,2020
281373,802,Jack,Redden,WCE,MID,,58,107,,,,,,6,2020
994295,574,Dan,Houston,PTA,DEF,MID,84,109,186,true,DEF,GetRichOrDieTryin,Mark,6,2020
240052,256,David,Mundy,FRE,MID,,84,53,,,,,,6,2020
293871,146,Jack,Crisp,COL,DEF,,97,91,5524,true,DEF,The Dragon's Laird,Luke,6,2020
291748,37,Brodie,Smith,ADE,DEF,,70,124,182,true,DEF,Coronaviney,Paul,6,2020
298524,322,Lachie,Weller,GCS,DEF,,88,59,189,true,DEF,The Full Bonty,Anthony,6,2020
294318,593,Ollie,Wines,PTA,MID,,82,85,182,true,MID,Coronaviney,Paul,6,2020
290832,319,David,Swallow,GCS,MID,,72,92,9867,true,MID,Bad Boys For Fyfe,James,6,2020
290032,617,Kane,Lambert,RIC,FWD,,87,109,186,true,FWD,GetRichOrDieTryin,Mark,6,2020
294036,699,George,Hewett,SYD,MID,,74,84,,,,,,6,2020
993799,289,Brayden,Fiorini,GCS,MID,,80,40,,,,,,6,2020
290738,534,Jared,Polec,NTH,MID,,92,81,5524,true,MID,The Dragon's Laird,Luke,6,2020
294859,796,Jeremy,McGovern,WCE,DEF,,76,122,9867,true,DEF,Bad Boys For Fyfe,James,6,2020
295265,389,Nick,Haynes,GWS,DEF,,123,113,9856,true,DEF,It's always Sonny,Simon,6,2020
994185,148,Jordan,De Goey,COL,FWD,,74,,186,false,FWD,GetRichOrDieTryin,Mark,6,2020
991930,559,Darcy,Byrne-Jones,PTA,DEF,,74,84,189,true,DEF,The Full Bonty,Anthony,6,2020
990740,251,Rory,Lobb,FRE,RUC,,79,117,,,,,,6,2020
1006094,133,Sam,Walsh,CAR,MID,,72,92,189,false,MID,The Full Bonty,Anthony,6,2020
280737,454,Liam,Shiels,HAW,MID,,69,87,,,,,,6,2020
293713,286,Brandon,Ellis,GCS,MID,,75,71,33301,true,MID,"What's Up, Doch?",Jordan,6,2020
291861,506,Jed,Anderson,NTH,MID,,81,,9867,false,MID,Bad Boys For Fyfe,James,6,2020
992242,690,Jordan,Dawson,SYD,DEF,FWD,75,75,182,false,DEF,Coronaviney,Paul,6,2020
280317,363,Rhys,Stanley,GEE,RUC,,96,,,,,,,6,2020
298264,481,Ed,Langdon,MEL,MID,,98,87,9856,true,MID,It's always Sonny,Simon,6,2020
250321,361,Joel,Selwood,GEE,MID,,93,143,186,true,MID,GetRichOrDieTryin,Mark,6,2020
993817,214,Darcy,Parish,ESS,FWD,MID,68,88,189,true,FWD,The Full Bonty,Anthony,6,2020
991988,660,Zak,Jones,STK,MID,,80,104,33301,false,MID,"What's Up, Doch?",Jordan,6,2020
261510,343,Tom,Hawkins,GEE,FWD,,105,120,186,true,FWD,GetRichOrDieTryin,Mark,6,2020
281091,293,Hugh,Greenwood,GCS,FWD,MID,110,126,9867,true,FWD,Bad Boys For Fyfe,James,6,2020
291526,334,Luke,Dahlhaus,GEE,FWD,,77,53,189,true,FWD,The Full Bonty,Anthony,6,2020
998133,51,Jarrod,Berry,BRL,MID,,103,87,189,true,MID,The Full Bonty,Anthony,6,2020
298272,307,Touk,Miller,GCS,MID,,101,142,9806,true,MID,HoweIMetYourMother,Lester,6,2020
261320,184,Tom,Bellchambers,ESS,RUC,,63,,,,,,,6,2020
270938,22,Tom,Lynch,ADE,FWD,,52,97,,,,,,6,2020
290838,783,Jack,Darling,WCE,FWD,,67,92,,,,,,6,2020
294101,747,Jason,Johannisen,WBD,DEF,,90,57,182,true,DEF,Coronaviney,Paul,6,2020
260930,609,Shane,Edwards,RIC,DEF,MID,82,,33301,false,DEF,"What's Up, Doch?",Jordan,6,2020
271045,797,Nic,Naitanui,WCE,RUC,,98,85,9856,false,RUC,It's always Sonny,Simon,6,2020
295584,657,Bradley,Hill,STK,MID,,62,31,,,,,,6,2020
280858,678,Shane,Savage,STK,DEF,,89,,,,,,,6,2020
298421,655,Jade,Gresham,STK,FWD,MID,78,92,182,true,FWD,Coronaviney,Paul,6,2020
281080,808,Brad,Sheppard,WCE,DEF,,92,80,186,true,DEF,GetRichOrDieTryin,Mark,6,2020
290671,306,Anthony,Miles,GCS,MID,,76,,,,,,,6,2020
296035,516,Trent,Dumont,NTH,MID,,93,98,9856,true,MID,It's always Sonny,Simon,6,2020
291545,767,Mitch,Wallis,WBD,FWD,MID,65,58,,,,,,6,2020
270732,763,Matthew,Suckling,WBD,DEF,,81,,,,,,,6,2020
261396,570,Robbie,Gray,PTA,FWD,MID,81,79,33301,false,FWD,"What's Up, Doch?",Jordan,6,2020
298279,464,Angus,Brayshaw,MEL,MID,,79,44,9806,true,MID,HoweIMetYourMother,Lester,6,2020
294877,456,Isaac,Smith,HAW,MID,,87,114,,,,,,6,2020
996487,166,Tom,Phillips,COL,MID,,70,68,,,,,,6,2020
996059,47,Harris,Andrews,BRL,DEF,,83,43,182,true,DEF,Coronaviney,Paul,6,2020
296733,328,Mark,Blicavs,GEE,DEF,,96,108,9856,true,DEF,It's always Sonny,Simon,6,2020
250267,677,Paddy,Ryder,STK,RUC,FWD,71,,,,,,,6,2020
240700,406,Heath,Shaw,GWS,DEF,,77,78,,,,,,6,2020
1004592,740,Tim,English,WBD,RUC,,111,105,182,true,RUC,Coronaviney,Paul,6,2020
270325,537,Robbie,Tarrant,NTH,DEF,,101,53,189,true,DEF,The Full Bonty,Anthony,6,2020
290799,751,Tom,Liberatore,WBD,MID,,72,120,,,,,,6,2020
298111,384,Jeremy,Finlayson,GWS,FWD,,71,61,9867,true,FWD,Bad Boys For Fyfe,James,6,2020
993905,709,Callum,Mills,SYD,DEF,,91,173,9806,true,DEF,HoweIMetYourMother,Lester,6,2020
996464,304,Darcy,MacPherson,GCS,FWD,MID,73,34,189,false,FWD,The Full Bonty,Anthony,6,2020
295461,218,Adam,Saad,ESS,DEF,,94,92,9867,true,DEF,Bad Boys For Fyfe,James,6,2020
994539,121,Sam,Petrevski-Seton,CAR,DEF,MID,80,87,9867,true,DEF,Bad Boys For Fyfe,James,6,2020
280762,401,Shane,Mumford,GWS,RUC,,68,88,,,,,,6,2020
290194,526,Jamie,Macmillan,NTH,DEF,,71,62,,,,,,6,2020
230202,131,Kade,Simpson,CAR,DEF,,77,70,189,true,DEF,The Full Bonty,Anthony,6,2020
271001,138,Dayne,Beams,COL,MID,,71,,,,,,,6,2020
294199,351,Sam,Menegola,GEE,MID,,84,152,182,true,MID,Coronaviney,Paul,6,2020
1003130,752,Patrick,Lipinski,WBD,FWD,MID,115,83,9867,true,FWD,Bad Boys For Fyfe,James,6,2020
298210,491,Christian,Petracca,MEL,FWD,,104,104,9856,true,FWD,It's always Sonny,Simon,6,2020
291902,501,Jack,Viney,MEL,MID,,98,123,182,true,MID,Coronaviney,Paul,6,2020
270588,199,Cale,Hooker,ESS,DEF,,74,87,33301,true,DEF,"What's Up, Doch?",Jordan,6,2020
294596,671,Tim,Membrey,STK,FWD,,63,87,,,,,,6,2020
1002240,175,Jaidyn,Stephenson,COL,FWD,,77,64,,,,,,6,2020
291978,689,Harry,Cunningham,SYD,DEF,,61,94,,,,,,6,2020
295518,99,Sam,Docherty,CAR,DEF,,119,49,33301,true,DEF,"What's Up, Doch?",Jordan,6,2020
998129,278,Will,Brodie,GCS,MID,,66,,,,,,,6,2020
260750,591,Justin,Westhoff,PTA,FWD,MID,77,61,9806,false,FWD,HoweIMetYourMother,Lester,6,2020
1002583,635,Sydney,Stack,RIC,DEF,,47,,,,,,,6,2020
261892,572,Hamish,Hartlett,PTA,DEF,,87,96,186,false,DEF,GetRichOrDieTryin,Mark,6,2020
992010,159,Brayden,Maynard,COL,DEF,,108,89,182,true,DEF,Coronaviney,Paul,6,2020
997846,208,Conor,McKenna,ESS,DEF,,89,87,,,,,,6,2020
291351,426,Jack,Gunston,HAW,FWD,,77,58,189,true,FWD,The Full Bonty,Anthony,6,2020
990609,54,Charlie,Cameron,BRL,FWD,,82,47,189,true,FWD,The Full Bonty,Anthony,6,2020
270935,200,Michael,Hurley,ESS,DEF,,64,112,5524,false,DEF,The Dragon's Laird,Luke,6,2020
291867,509,Ben,Brown,NTH,FWD,,79,36,,,,,,6,2020
290156,533,Jasper,Pittard,NTH,DEF,,69,99,33301,true,DEF,"What's Up, Doch?",Jordan,6,2020
291313,153,Jeremy,Howe,COL,DEF,,101,,,,,,,6,2020
280804,382,Phil,Davis,GWS,DEF,,58,60,,,,,,6,2020
270896,606,Trent,Cotchin,RIC,MID,,100,,182,false,MID,Coronaviney,Paul,6,2020
993794,428,Blake,Hardwick,HAW,DEF,,73,84,,,,,,6,2020
270951,225,David,Zaharakis,ESS,MID,,32,126,,,,,,6,2020
298419,356,Brandan,Parfitt,GEE,FWD,MID,105,79,186,true,FWD,GetRichOrDieTryin,Mark,6,2020
293854,266,Matt,Taberner,FRE,FWD,,60,120,,,,,,6,2020
290188,716,Sam,Reid,SYD,FWD,,71,,,,,,,6,2020
294266,788,Tom,Hickey,WCE,RUC,,67,,,,,,,6,2020
996765,713,Tom,Papley,SYD,FWD,,111,72,5524,true,FWD,The Dragon's Laird,Luke,6,2020
990290,777,Tom,Barrass,WCE,DEF,,72,93,,,,,,6,2020
1001299,588,Connor,Rozee,PTA,FWD,,77,54,5524,true,FWD,The Dragon's Laird,Luke,6,2020
294469,683,Aliir,Aliir,SYD,DEF,,46,,,,,,,6,2020
296190,112,Jack,Martin,CAR,FWD,MID,109,116,33301,true,FWD,"What's Up, Doch?",Jordan,6,2020
994389,679,Jack,Sinclair,STK,FWD,MID,66,,,,,,,6,2020
270512,294,Pearce,Hanley,GCS,DEF,,58,68,,,,,,6,2020
240254,295,Jarrod,Harbrow,GCS,DEF,,48,51,,,,,,6,2020
290073,753,Sam,Lloyd,WBD,FWD,,40,,,,,,,6,2020
990827,613,Jack,Graham,RIC,MID,,57,95,,,,,,6,2020
297354,550,Karl,Amon,PTA,MID,,76,85,,,,,,6,2020
280744,416,Luke,Breust,HAW,FWD,,100,,,,,,,6,2020
292145,575,Tom,Jonas,PTA,DEF,,56,104,,,,,,6,2020
210012,417,Shaun,Burgoyne,HAW,DEF,,68,,,,,,,6,2020
291327,418,Jonathon,Ceglar,HAW,RUC,FWD,86,43,182,true,FWD,Coronaviney,Paul,6,2020
290117,656,Dan,Hannebery,STK,MID,,75,,,,,,,6,2020
1006130,761,Bailey,Smith,WBD,FWD,MID,84,119,5524,true,FWD,The Dragon's Laird,Luke,6,2020
261911,565,Brad,Ebert,PTA,FWD,,100,47,5524,true,FWD,The Dragon's Laird,Luke,6,2020
290550,341,Cameron,Guthrie,GEE,MID,,78,109,9806,true,MID,HoweIMetYourMother,Lester,6,2020
1001438,468,Bayley,Fritsch,MEL,DEF,FWD,71,58,,,,,,6,2020
993107,391,Harry,Himmelberg,GWS,FWD,,68,38,,,,,,6,2020
290826,782,Jamie,Cripps,WCE,FWD,,65,65,,,,,,6,2020
290797,749,Alex,Keath,WBD,DEF,,78,69,,,,,,6,2020
291962,459,Chad,Wingard,HAW,FWD,MID,98,34,5524,true,FWD,The Dragon's Laird,Luke,6,2020
298450,231,Connor,Blakely,FRE,DEF,,73,,,,,,,6,2020
290085,739,Taylor,Duryea,WBD,DEF,,73,,,,,,,6,2020
998260,277,Jack,Bowes,GCS,MID,,82,90,9856,true,MID,It's always Sonny,Simon,6,2020
998529,634,Ivan,Soldo,RIC,RUC,,84,117,,,,,,6,2020
998205,403,Harry,Perryman,GWS,MID,,101,73,9856,true,MID,It's always Sonny,Simon,6,2020
294472,1,Rory,Atkins,ADE,MID,,50,,,,,,,6,2020
294092,206,Anthony,McDonald-Tipungwuti,ESS,FWD,,88,97,,,,,,6,2020
271015,383,Matt,de Boer,GWS,MID,,62,78,,,,,,6,2020
290623,601,Josh,Caddy,RIC,FWD,MID,76,70,186,false,FWD,GetRichOrDieTryin,Mark,6,2020
293651,734,Hayden,Crozier,WBD,DEF,,91,,9856,false,DEF,It's always Sonny,Simon,6,2020
280416,160,Chris,Mayne,COL,MID,,69,81,,,,,,6,2020
297473,19,Jake,Kelly,ADE,DEF,,48,58,,,,,,6,2020
298288,162,Darcy,Moore,COL,DEF,,85,102,182,true,DEF,Coronaviney,Paul,6,2020
295444,156,Tom,Langdon,COL,DEF,,63,,,,,,,6,2020
298174,625,Toby,Nankervis,RIC,RUC,,76,,,,,,,6,2020
1000223,597,Liam,Baker,RIC,DEF,FWD,76,87,,,,,,6,2020
290787,507,Shaun,Atley,NTH,DEF,,70,81,,,,,,6,2020
281124,92,Levi,Casboult,CAR,DEF,FWD,94,57,,,,,,6,2020
993979,586,Sam,Powell-Pepper,PTA,FWD,MID,58,107,,,,,,6,2020
294068,215,Andrew,Phillips,ESS,RUC,,90,48,,,,,,6,2020
998145,240,Sean,Darcy,FRE,RUC,,82,49,,,,,,6,2020
990882,28,Wayne,Milera,ADE,DEF,MID,70,,,,,,,6,2020
296254,432,Jarman,Impey,HAW,DEF,,75,,,,,,,6,2020
1002264,649,Hunter,Clark,STK,DEF,,84,61,186,true,DEF,GetRichOrDieTryin,Mark,6,2020
992128,556,Ryan,Burton,PTA,DEF,,52,69,182,false,DEF,Coronaviney,Paul,6,2020
294504,560,Tom,Clurey,PTA,DEF,,73,32,,,,,,6,2020
1006096,564,Xavier,Duursma,PTA,MID,,78,,,,,,,6,2020
293987,577,Jarrod,Lienert,PTA,DEF,,76,,,,,,,6,2020
298630,203,Kyle,Langford,ESS,FWD,MID,81,79,9856,true,FWD,It's always Sonny,Simon,6,2020
992462,431,Daniel,Howe,HAW,DEF,MID,80,,,,,,,6,2020
280819,614,Dylan,Grimes,RIC,DEF,,78,78,,,,,,6,2020
998102,207,Andrew,McGrath,ESS,MID,,96,120,189,true,MID,The Full Bonty,Anthony,6,2020
993816,268,Darcy,Tucker,FRE,FWD,MID,82,68,9806,true,FWD,HoweIMetYourMother,Lester,6,2020
250222,477,Nathan,Jones,MEL,DEF,MID,69,,,,,,,6,2020
999824,353,Quinton,Narkle,GEE,MID,,75,5,,,,,,6,2020
294737,721,Callum,Sinclair,SYD,RUC,,70,,,,,,,6,2020
240399,694,Lance,Franklin,SYD,FWD,,65,,,,,,,6,2020
998128,88,Alex,Witherden,BRL,DEF,,66,,,,,,,6,2020
294624,125,Lachie,Plowman,CAR,DEF,,63,65,,,,,,6,2020
294733,34,Paul,Seedsman,ADE,MID,,86,,,,,,,6,2020
1000972,563,Willem,Drew,PTA,MID,,66,,,,,,,6,2020
1002242,333,Charlie,Constable,GEE,MID,,78,,,,,,,6,2020
291819,499,Adam,Tomlinson,MEL,MID,,61,,,,,,,6,2020
998134,641,Josh,Battle,STK,DEF,,88,101,33301,true,DEF,"What's Up, Doch?",Jordan,6,2020
291849,161,Brody,Mihocek,COL,FWD,,74,110,,,,,,6,2020
296041,445,Tim,O'Brien,HAW,DEF,FWD,64,52,,,,,,6,2020
293813,618,Tom J.,Lynch,RIC,FWD,,68,42,,,,,,6,2020
996708,735,Bailey,Dale,WBD,FWD,,61,49,,,,,,6,2020
297438,193,Martin,Gleeson,ESS,DEF,,75,57,,,,,,6,2020
291533,486,Tom,McDonald,MEL,FWD,,77,15,,,,,,6,2020
290722,696,Sam,Gray,SYD,FWD,,52,43,,,,,,6,2020
291773,117,Jack,Newnes,CAR,MID,,60,70,,,,,,6,2020
292511,370,Zach,Tuohy,GEE,DEF,,67,102,9867,true,DEF,Bad Boys For Fyfe,James,6,2020
293884,223,Jake,Stringer,ESS,FWD,,84,,,,,,,6,2020
296294,227,Blake,Acres,FRE,FWD,MID,68,46,182,true,FWD,Coronaviney,Paul,6,2020
261497,369,Harry,Taylor,GEE,DEF,,70,65,,,,,,6,2020
298281,482,Jake,Lever,MEL,DEF,,54,86,,,,,,6,2020
281085,484,Steven,May,MEL,DEF,,81,91,,,,,,6,2020
296422,682,Callum,Wilkie,STK,DEF,,84,119,9856,false,DEF,It's always Sonny,Simon,6,2020
993832,134,Jacob,Weitering,CAR,DEF,,61,41,,,,,,6,2020
996692,473,Marty,Hore,MEL,DEF,,43,,,,,,,6,2020
993998,536,Jy,Simpkin,NTH,FWD,MID,98,127,9806,true,FWD,HoweIMetYourMother,Lester,6,2020
1002232,232,Andrew,Brayshaw,FRE,FWD,MID,95,122,9806,true,FWD,HoweIMetYourMother,Lester,6,2020
281281,792,Lewis,Jetta,WCE,DEF,,66,,,,,,,6,2020
291720,152,Will,Hoskin-Elliott,COL,FWD,,60,83,,,,,,6,2020
293801,149,Jamie,Elliott,COL,FWD,,56,79,,,,,,6,2020
